=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.07.01 12:55:02 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
249.0,192.0,843.0
305.0,246.0,720.0
196.0,220.0,679.0

-,-,-
-182.0,0.0,-115.0
-258.0,107.0,917.0
-167.0,136.0,881.0
-176.0,102.0,875.0
-177.0,84.0,797.0
-200.0,91.0,773.0
-145.0,101.0,760.0
-91.0,33.0,778.0
-80.0,19.0,958.0
-75.0,82.0,808.0
-101.0,-28.0,1009.0
-32.0,-29.0,944.0
-195.0,83.0,737.0
6.0,-73.0,846.0
251.0,-222.0,1133.0
204.0,-214.0,1026.0
371.0,-424.0,1342.0
408.0,-327.0,1400.0
119.0,-270.0,1150.0
188.0,-274.0,1218.0
174.0,-286.0,1179.0
75.0,-294.0,1109.0
87.0,-299.0,1157.0
111.0,-271.0,1032.0
118.0,-264.0,1015.0
168.0,-207.0,960.0
241.0,-196.0,1003.0
347.0,-178.0,1025.0
391.0,-195.0,1076.0
323.0,-157.0,1026.0
293.0,-89.0,988.0
359.0,-62.0,970.0
406.0,46.0,875.0
211.0,66.0,828.0
380.0,167.0,744.0
297.0,165.0,797.0
214.0,176.0,816.0
281.0,170.0,694.0
265.0,254.0,649.0
241.0,217.0,619.0

-,-,-
350.0,500.0,640.0
389.0,508.0,678.0
286.0,421.0,764.0
321.0,403.0,708.0
287.0,357.0,694.0
317.0,396.0,706.0
335.0,387.0,675.0
238.0,368.0,615.0
324.0,322.0,653.0
379.0,264.0,673.0
257.0,204.0,711.0
350.0,172.0,833.0
300.0,115.0,888.0
285.0,85.0,974.0
330.0,-27.0,1069.0
261.0,-41.0,1022.0
262.0,-107.0,1092.0
471.0,-150.0,1337.0
401.0,-105.0,1136.0
257.0,-141.0,1073.0
439.0,-162.0,1291.0
496.0,-170.0,1249.0
474.0,-220.0,1321.0
465.0,-220.0,1208.0
466.0,-197.0,1185.0
454.0,-154.0,1093.0
503.0,-111.0,1081.0
459.0,-61.0,951.0
352.0,-34.0,913.0
371.0,3.0,941.0
217.0,75.0,851.0
192.0,106.0,896.0
160.0,110.0,1037.0
83.0,122.0,987.0
57.0,151.0,918.0
1.0,200.0,798.0
3.0,257.0,649.0
51.0,276.0,662.0

-,-,-
351.0,393.0,534.0
323.0,330.0,579.0
391.0,329.0,556.0
387.0,375.0,566.0
365.0,331.0,647.0
341.0,328.0,637.0
258.0,213.0,588.0
281.0,295.0,824.0
280.0,272.0,784.0
240.0,306.0,755.0
128.0,344.0,709.0
246.0,113.0,1131.0
172.0,231.0,814.0
107.0,247.0,826.0
285.0,-10.0,1344.0
381.0,19.0,1225.0
475.0,43.0,1383.0
541.0,-50.0,1511.0
520.0,24.0,1453.0
451.0,-35.0,1421.0
491.0,-35.0,1255.0
457.0,32.0,1073.0
448.0,112.0,910.0
413.0,207.0,927.0
368.0,155.0,1011.0
399.0,171.0,1016.0
298.0,334.0,936.0
390.0,238.0,1062.0
254.0,277.0,788.0
145.0,340.0,634.0
-20.0,326.0,603.0
-128.0,225.0,637.0

-,-,-
-194.0,434.0,562.0
-255.0,470.0,664.0
-210.0,420.0,630.0
-175.0,389.0,633.0
-201.0,360.0,580.0
-92.0,290.0,723.0
-157.0,256.0,541.0
-43.0,287.0,638.0
76.0,194.0,895.0
13.0,278.0,706.0
74.0,85.0,1045.0
235.0,41.0,1017.0
121.0,10.0,977.0
320.0,-92.0,1208.0
354.0,-102.0,1061.0
484.0,-259.0,1171.0
635.0,-333.0,1371.0
784.0,-370.0,1480.0
643.0,-358.0,1428.0
416.0,-329.0,1325.0
192.0,-259.0,1118.0
160.0,-160.0,1037.0
187.0,-26.0,1048.0
269.0,-16.0,1062.0
321.0,16.0,970.0
282.0,-6.0,972.0
372.0,50.0,963.0
330.0,73.0,865.0
331.0,74.0,837.0
372.0,78.0,787.0
338.0,86.0,724.0

-,-,-
-314.0,419.0,411.0
-332.0,429.0,428.0
-333.0,435.0,434.0
-269.0,417.0,407.0
-224.0,356.0,478.0
-255.0,320.0,403.0
-169.0,285.0,552.0
-62.0,125.0,716.0
-35.0,145.0,611.0
103.0,-94.0,1083.0
-2.0,-245.0,1096.0
257.0,-231.0,1338.0
501.0,-234.0,1468.0
502.0,-162.0,1360.0
577.0,-143.0,1365.0
545.0,-151.0,1364.0
489.0,-129.0,1244.0
401.0,-135.0,1220.0
362.0,-201.0,1264.0
299.0,-155.0,1209.0
274.0,-101.0,1129.0
242.0,-79.0,1024.0
193.0,-32.0,1019.0
168.0,17.0,931.0
238.0,53.0,905.0
304.0,65.0,916.0
354.0,33.0,1038.0
370.0,35.0,921.0
334.0,41.0,846.0
283.0,76.0,705.0

-,-,-
260.0,488.0,398.0
285.0,338.0,464.0
365.0,315.0,521.0
368.0,318.0,504.0
378.0,265.0,485.0
318.0,243.0,562.0
255.0,204.0,583.0
308.0,107.0,726.0
138.0,124.0,758.0
235.0,-8.0,764.0
410.0,-182.0,1224.0
252.0,-107.0,982.0
146.0,-184.0,1056.0
270.0,-235.0,1350.0
373.0,-183.0,1338.0
455.0,-182.0,1450.0
498.0,-226.0,1548.0
477.0,-206.0,1427.0
376.0,-195.0,1247.0
363.0,-157.0,1113.0
418.0,-128.0,1125.0
456.0,-91.0,1009.0
376.0,-83.0,957.0
294.0,-81.0,987.0
267.0,8.0,1000.0
166.0,28.0,1112.0
126.0,125.0,1029.0
92.0,123.0,924.0
60.0,122.0,873.0
61.0,112.0,740.0
-110.0,99.0,587.0

-,-,-
-279.0,346.0,512.0
-250.0,377.0,508.0
-193.0,375.0,479.0
-232.0,266.0,550.0
-203.0,320.0,576.0
-112.0,219.0,698.0
-89.0,232.0,869.0
-80.0,254.0,700.0
-103.0,120.0,881.0
-143.0,-124.0,1033.0
-32.0,-167.0,1084.0
-28.0,-246.0,1000.0
172.0,-340.0,1120.0
307.0,-341.0,1241.0
358.0,-341.0,1153.0
555.0,-440.0,1533.0
504.0,-424.0,1469.0
472.0,-402.0,1469.0
320.0,-395.0,1322.0
207.0,-327.0,1173.0
143.0,-270.0,1072.0
156.0,-242.0,1090.0
202.0,-195.0,1126.0
267.0,-235.0,1242.0
133.0,-167.0,1075.0
89.0,19.0,790.0
185.0,121.0,882.0
250.0,148.0,792.0
237.0,149.0,680.0
256.0,137.0,604.0

-,-,-
229.0,383.0,528.0
282.0,371.0,577.0
266.0,278.0,547.0
243.0,224.0,508.0
263.0,300.0,541.0
270.0,60.0,648.0
281.0,98.0,597.0
188.0,125.0,563.0
290.0,-183.0,1124.0
154.0,-120.0,1005.0
81.0,-228.0,1236.0
124.0,-357.0,1503.0
41.0,-259.0,1354.0
184.0,-333.0,1561.0
281.0,-325.0,1666.0
345.0,-269.0,1549.0
368.0,-236.0,1364.0
321.0,-195.0,1196.0
357.0,-147.0,1167.0
300.0,-122.0,1097.0
242.0,-119.0,1038.0
209.0,-67.0,962.0
253.0,-12.0,1049.0
196.0,98.0,825.0
83.0,26.0,936.0
1.0,21.0,864.0

-,-,-
