=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.29 19:25:25 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
-57.0,-984.0,988.0
32.0,-957.0,958.0
122.0,-924.0,916.0
203.0,-940.0,969.0
208.0,-920.0,952.0
160.0,-813.0,862.0
121.0,-713.0,795.0
178.0,-642.0,809.0
219.0,-609.0,836.0
218.0,-502.0,753.0
312.0,-441.0,761.0
363.0,-435.0,750.0
171.0,-382.0,584.0
201.0,-146.0,450.0
62.0,20.0,349.0
-152.0,1.0,475.0

-,-,-
346.0,-254.0,891.0
479.0,-245.0,928.0
499.0,-226.0,854.0
490.0,-117.0,853.0
427.0,-121.0,806.0
355.0,-109.0,778.0
313.0,-32.0,656.0
283.0,-8.0,612.0
256.0,-69.0,676.0
134.0,75.0,499.0
-10.0,32.0,550.0
-42.0,145.0,595.0
54.0,14.0,672.0
-73.0,-9.0,780.0
-80.0,6.0,799.0
-89.0,-157.0,846.0
-260.0,75.0,628.0
-232.0,-433.0,985.0
-597.0,-222.0,864.0
-280.0,-335.0,1062.0
-242.0,-400.0,993.0
-490.0,-247.0,789.0
-226.0,-419.0,1001.0
-297.0,-530.0,1051.0
-497.0,-500.0,836.0
-204.0,-747.0,1198.0
-424.0,-701.0,1005.0
-227.0,-866.0,1126.0
-91.0,-981.0,1197.0
25.0,-1059.0,1320.0
-90.0,-953.0,1076.0
68.0,-1005.0,1126.0
155.0,-923.0,952.0
282.0,-951.0,1040.0
365.0,-931.0,938.0
426.0,-851.0,904.0
374.0,-742.0,833.0
376.0,-696.0,808.0
359.0,-609.0,822.0
338.0,-493.0,668.0
334.0,-496.0,792.0
187.0,-352.0,561.0
239.0,-209.0,514.0
71.0,-23.0,338.0

-,-,-
-280.0,139.0,795.0
-189.0,240.0,745.0
-162.0,228.0,766.0
-187.0,178.0,727.0
-66.0,162.0,810.0
-49.0,202.0,688.0
52.0,135.0,604.0
-24.0,107.0,645.0
70.0,-53.0,675.0
128.0,-1.0,738.0
276.0,-164.0,787.0
239.0,-163.0,811.0
107.0,-209.0,779.0
314.0,-407.0,1046.0
132.0,-263.0,848.0
240.0,-485.0,958.0
393.0,-427.0,976.0
291.0,-433.0,936.0
386.0,-667.0,1027.0
261.0,-714.0,1035.0
190.0,-761.0,1089.0
148.0,-878.0,1173.0
16.0,-794.0,1098.0
16.0,-795.0,1171.0
-89.0,-852.0,1272.0
-197.0,-766.0,1196.0
-149.0,-691.0,1222.0
-119.0,-633.0,1160.0
-136.0,-528.0,1060.0
-293.0,-704.0,1150.0
-377.0,-510.0,1038.0
-442.0,-525.0,1133.0
-446.0,-445.0,1014.0
-449.0,-347.0,885.0
-292.0,-185.0,812.0
-271.0,-137.0,748.0
-240.0,-115.0,750.0
-201.0,-24.0,689.0
-72.0,82.0,613.0
-70.0,-13.0,625.0
41.0,22.0,612.0
16.0,52.0,480.0
214.0,-67.0,636.0
250.0,-82.0,590.0

-,-,-
-212.0,104.0,903.0
-167.0,108.0,806.0
-79.0,70.0,803.0
-132.0,54.0,789.0
-49.0,111.0,686.0
65.0,54.0,688.0
114.0,-49.0,646.0
266.0,-47.0,743.0
299.0,-42.0,570.0
352.0,-181.0,756.0
277.0,-171.0,720.0
284.0,-183.0,788.0
225.0,-366.0,847.0
186.0,-450.0,1048.0
91.0,-493.0,952.0
10.0,-297.0,746.0
75.0,-647.0,1201.0
125.0,-741.0,1134.0
-87.0,-573.0,1001.0
-91.0,-772.0,1168.0
-22.0,-793.0,1192.0
20.0,-828.0,1317.0
-51.0,-810.0,1177.0
-124.0,-766.0,1097.0
-232.0,-788.0,1150.0
-251.0,-655.0,1085.0
-469.0,-825.0,1272.0
-414.0,-579.0,1121.0
-239.0,-436.0,1065.0
-208.0,-442.0,1139.0
-189.0,-320.0,1069.0
-281.0,-403.0,1073.0
-323.0,-340.0,952.0
-315.0,-228.0,916.0
-189.0,-173.0,858.0
-214.0,-82.0,730.0
-192.0,-72.0,682.0
-70.0,-26.0,666.0
-106.0,-46.0,583.0
-59.0,93.0,482.0
-31.0,85.0,501.0
99.0,161.0,521.0
208.0,-22.0,773.0
232.0,-17.0,755.0
272.0,34.0,624.0
355.0,-122.0,932.0
583.0,-296.0,1162.0

-,-,-
-85.0,121.0,813.0
49.0,94.0,854.0
117.0,39.0,824.0
170.0,-1.0,822.0
149.0,128.0,599.0
222.0,-22.0,806.0
217.0,-56.0,648.0
206.0,-147.0,804.0
124.0,-174.0,771.0
110.0,-278.0,915.0
176.0,-368.0,931.0
88.0,-346.0,923.0
-66.0,-270.0,731.0
94.0,-624.0,1128.0
-2.0,-502.0,1032.0
-80.0,-526.0,878.0
37.0,-754.0,1104.0
-35.0,-690.0,1039.0
-83.0,-818.0,1197.0
-70.0,-846.0,1209.0
-242.0,-898.0,1253.0
-218.0,-804.0,1131.0
-168.0,-780.0,1203.0
-272.0,-698.0,1085.0
-362.0,-760.0,1142.0
-318.0,-564.0,1037.0
-251.0,-499.0,1030.0
-288.0,-474.0,958.0
-315.0,-324.0,947.0
-229.0,-370.0,1000.0
-359.0,-368.0,877.0
-358.0,-275.0,818.0
-274.0,-222.0,904.0
-221.0,-198.0,844.0
-286.0,-125.0,748.0
-243.0,-101.0,778.0
-208.0,-75.0,777.0
-125.0,-39.0,720.0
-61.0,-30.0,667.0
-16.0,101.0,593.0
112.0,14.0,736.0
232.0,-60.0,777.0
202.0,8.0,603.0
351.0,-17.0,705.0
519.0,-137.0,856.0
687.0,-179.0,926.0

-,-,-
-99.0,104.0,996.0
-179.0,115.0,829.0
-111.0,115.0,841.0
-86.0,88.0,868.0
-139.0,83.0,728.0
-5.0,58.0,700.0
-15.0,46.0,608.0
13.0,-58.0,670.0
137.0,-108.0,807.0
209.0,-140.0,695.0
197.0,-150.0,709.0
192.0,-156.0,764.0
163.0,-288.0,790.0
143.0,-312.0,873.0
109.0,-509.0,974.0
166.0,-458.0,1002.0
-30.0,-414.0,901.0
-10.0,-720.0,1115.0
-109.0,-637.0,1021.0
-175.0,-774.0,1195.0
-103.0,-846.0,1217.0
-128.0,-800.0,1062.0
-210.0,-752.0,1008.0
-145.0,-732.0,1016.0
-240.0,-831.0,1091.0
-289.0,-823.0,1157.0
-292.0,-750.0,1129.0
-231.0,-645.0,1118.0
-240.0,-545.0,1040.0
-204.0,-421.0,1009.0
-204.0,-479.0,1099.0
-291.0,-410.0,981.0
-288.0,-321.0,916.0
-272.0,-335.0,962.0
-159.0,-268.0,944.0
-231.0,-226.0,809.0
-227.0,-207.0,848.0
-148.0,-183.0,838.0
-209.0,-158.0,763.0
-201.0,-103.0,705.0
-165.0,-47.0,673.0
-40.0,-8.0,638.0
-41.0,52.0,569.0
96.0,5.0,620.0
140.0,78.0,609.0
171.0,8.0,687.0
350.0,-24.0,832.0
343.0,-61.0,820.0
620.0,-234.0,1051.0

-,-,-
-230.0,93.0,756.0
-155.0,117.0,768.0
-134.0,104.0,788.0
-43.0,28.0,721.0
-18.0,44.0,708.0
70.0,-20.0,676.0
108.0,-100.0,720.0
146.0,-111.0,766.0
162.0,-117.0,721.0
194.0,-218.0,884.0
171.0,-201.0,813.0
61.0,-291.0,854.0
177.0,-300.0,958.0
142.0,-282.0,970.0
136.0,-464.0,1024.0
173.0,-357.0,846.0
41.0,-410.0,905.0
119.0,-735.0,1179.0
94.0,-727.0,1045.0
-78.0,-688.0,921.0
-45.0,-636.0,880.0
21.0,-741.0,1029.0
-213.0,-900.0,1109.0
-225.0,-810.0,1076.0
-170.0,-820.0,1136.0
-162.0,-720.0,1060.0
-224.0,-855.0,1230.0
-286.0,-701.0,1057.0
-221.0,-533.0,960.0
-215.0,-509.0,944.0
-307.0,-427.0,870.0
-264.0,-401.0,968.0
-280.0,-348.0,951.0
-297.0,-434.0,1042.0
-266.0,-379.0,995.0
-329.0,-313.0,870.0
-344.0,-288.0,859.0
-263.0,-275.0,915.0
-240.0,-199.0,845.0
-162.0,-183.0,831.0
-153.0,-157.0,782.0
-77.0,-95.0,718.0
-40.0,-18.0,729.0
54.0,24.0,680.0
60.0,-27.0,713.0
89.0,30.0,645.0
153.0,78.0,742.0
179.0,31.0,643.0
298.0,-58.0,854.0
253.0,87.0,664.0
391.0,-142.0,826.0
448.0,-188.0,991.0
461.0,-116.0,908.0

-,-,-
-219.0,65.0,733.0
-8.0,104.0,808.0
-12.0,67.0,811.0
40.0,3.0,840.0
0.0,43.0,587.0
49.0,-66.0,734.0
184.0,-168.0,737.0
124.0,-105.0,704.0
147.0,-230.0,736.0
186.0,-244.0,779.0
141.0,-253.0,811.0
93.0,-341.0,871.0
71.0,-418.0,1040.0
9.0,-511.0,910.0
135.0,-537.0,1040.0
-9.0,-492.0,929.0
6.0,-699.0,1001.0
-7.0,-763.0,1029.0
-99.0,-788.0,1038.0
0.0,-881.0,1150.0
-158.0,-826.0,1017.0
-131.0,-838.0,1062.0
-155.0,-799.0,995.0
-166.0,-762.0,959.0
-195.0,-751.0,992.0
-311.0,-791.0,1040.0
-231.0,-664.0,1024.0
-252.0,-641.0,991.0
-264.0,-593.0,946.0
-278.0,-500.0,958.0
-259.0,-488.0,979.0
-368.0,-507.0,981.0
-340.0,-413.0,986.0
-253.0,-484.0,1054.0
-336.0,-402.0,939.0
-294.0,-283.0,874.0
-185.0,-298.0,956.0
-223.0,-222.0,824.0
-149.0,-130.0,782.0
-108.0,-105.0,759.0
-135.0,-87.0,662.0
-79.0,-33.0,611.0
9.0,66.0,518.0
65.0,11.0,497.0
133.0,-53.0,632.0
273.0,-2.0,563.0
274.0,-20.0,702.0
477.0,-154.0,840.0

-,-,-
-93.0,152.0,870.0
-296.0,233.0,643.0
-282.0,203.0,734.0
-349.0,208.0,811.0
-279.0,186.0,787.0
-255.0,167.0,726.0
-143.0,129.0,795.0
-86.0,154.0,650.0
-36.0,114.0,630.0
206.0,-67.0,714.0
333.0,0.0,622.0
332.0,30.0,522.0
486.0,-239.0,764.0
364.0,-126.0,696.0
453.0,-252.0,727.0
383.0,-405.0,897.0
324.0,-359.0,857.0
387.0,-311.0,852.0
306.0,-593.0,1150.0
303.0,-631.0,958.0
131.0,-604.0,1118.0
75.0,-805.0,1251.0
100.0,-739.0,1078.0
9.0,-821.0,1235.0
-63.0,-799.0,1201.0
-129.0,-863.0,1307.0
-200.0,-830.0,1369.0
-279.0,-744.0,1329.0
-227.0,-575.0,1245.0
-243.0,-577.0,1251.0
-321.0,-493.0,1078.0
-324.0,-461.0,1058.0
-484.0,-438.0,961.0
-383.0,-395.0,957.0
-396.0,-328.0,839.0
-325.0,-212.0,768.0
-218.0,-122.0,685.0
-187.0,-174.0,737.0
-42.0,-26.0,558.0
5.0,61.0,458.0
-6.0,94.0,451.0
100.0,-21.0,580.0
59.0,20.0,565.0
202.0,-60.0,670.0
330.0,-123.0,773.0
551.0,-136.0,883.0
727.0,-262.0,1129.0

-,-,-
-374.0,194.0,753.0
-253.0,151.0,803.0
-148.0,99.0,807.0
-144.0,162.0,636.0
-46.0,227.0,616.0
92.0,49.0,756.0
161.0,-4.0,721.0
34.0,164.0,576.0
269.0,-74.0,858.0
391.0,-42.0,620.0
288.0,-149.0,912.0
365.0,-41.0,684.0
509.0,-324.0,1013.0
325.0,-99.0,804.0
326.0,-305.0,925.0
449.0,-439.0,1193.0
152.0,-443.0,1029.0
115.0,-665.0,1152.0
-15.0,-601.0,1151.0
-118.0,-766.0,1430.0
-131.0,-643.0,1195.0
-221.0,-706.0,1361.0
-250.0,-596.0,1292.0
-201.0,-559.0,1261.0
-341.0,-537.0,1253.0
-273.0,-407.0,1249.0
-281.0,-416.0,1289.0
-413.0,-355.0,1209.0
-393.0,-223.0,1120.0
-383.0,-283.0,1102.0
-509.0,-182.0,970.0
-401.0,-218.0,1067.0
-391.0,-102.0,862.0
-388.0,-27.0,771.0
-233.0,-22.0,797.0
-226.0,83.0,605.0
-178.0,107.0,568.0
-14.0,134.0,603.0
-62.0,182.0,430.0
6.0,75.0,567.0
211.0,21.0,706.0
240.0,42.0,619.0
384.0,-20.0,750.0
451.0,51.0,692.0
562.0,-71.0,896.0
604.0,-69.0,1029.0

-,-,-
554.0,-126.0,1015.0
670.0,-102.0,989.0
590.0,-95.0,828.0
611.0,-32.0,862.0
562.0,-137.0,759.0
391.0,-36.0,633.0
314.0,-59.0,747.0
127.0,48.0,565.0
189.0,65.0,611.0
15.0,57.0,684.0
-121.0,60.0,664.0
-60.0,-6.0,729.0
-76.0,90.0,731.0
-260.0,4.0,649.0
-187.0,-104.0,788.0
-130.0,16.0,674.0
-73.0,-212.0,898.0
-314.0,-190.0,829.0
-117.0,-382.0,1132.0
-404.0,-252.0,1058.0
-261.0,-352.0,1106.0
-309.0,-340.0,1148.0
-167.0,-521.0,1415.0
-251.0,-427.0,1143.0
-94.0,-535.0,1330.0
-39.0,-655.0,1326.0
5.0,-675.0,1305.0
18.0,-641.0,1149.0
154.0,-729.0,1201.0
91.0,-660.0,1025.0
233.0,-711.0,1092.0
227.0,-651.0,998.0
294.0,-621.0,1029.0
304.0,-561.0,944.0
295.0,-514.0,929.0
377.0,-463.0,938.0
353.0,-399.0,901.0
327.0,-321.0,807.0
464.0,-310.0,912.0
312.0,-269.0,779.0
285.0,-166.0,773.0
315.0,-105.0,724.0
197.0,-71.0,686.0
172.0,-150.0,726.0
123.0,37.0,614.0
35.0,72.0,627.0
-116.0,130.0,526.0

-,-,-
543.0,-221.0,918.0
677.0,-178.0,1001.0
555.0,-148.0,849.0
561.0,-168.0,876.0
586.0,-112.0,819.0
435.0,-99.0,767.0
378.0,-51.0,749.0
266.0,51.0,648.0
157.0,62.0,583.0
96.0,73.0,517.0
29.0,83.0,642.0
-80.0,-71.0,760.0
-4.0,85.0,654.0
-71.0,1.0,711.0
-144.0,-28.0,649.0
-152.0,30.0,589.0
-90.0,-166.0,868.0
-273.0,-245.0,808.0
-300.0,-145.0,840.0
-243.0,-335.0,1051.0
-305.0,-350.0,989.0
-343.0,-351.0,1045.0
-338.0,-567.0,1196.0
-354.0,-510.0,1116.0
-294.0,-597.0,1263.0
-273.0,-606.0,1136.0
-265.0,-654.0,1081.0
-80.0,-841.0,1305.0
-37.0,-686.0,1090.0
1.0,-797.0,1166.0
40.0,-771.0,1051.0
142.0,-741.0,1072.0
130.0,-713.0,982.0
251.0,-772.0,1055.0
284.0,-741.0,1027.0
268.0,-654.0,945.0
278.0,-603.0,877.0
280.0,-534.0,840.0
262.0,-451.0,800.0
291.0,-382.0,816.0
377.0,-429.0,917.0
248.0,-344.0,762.0
231.0,-283.0,732.0
282.0,-244.0,743.0
186.0,-111.0,665.0
27.0,35.0,526.0
62.0,6.0,768.0
-100.0,65.0,667.0

-,-,-
544.0,-221.0,990.0
611.0,-217.0,1043.0
569.0,-203.0,913.0
490.0,-153.0,872.0
517.0,-130.0,821.0
438.0,-69.0,762.0
288.0,-29.0,684.0
199.0,-31.0,690.0
106.0,0.0,668.0
58.0,13.0,622.0
-88.0,-5.0,632.0
42.0,78.0,729.0
-21.0,-38.0,683.0
-152.0,-20.0,605.0
-152.0,83.0,580.0
-95.0,-43.0,684.0
-209.0,-76.0,706.0
-215.0,-224.0,891.0
-257.0,-255.0,865.0
-268.0,-304.0,961.0
-349.0,-417.0,1076.0
-293.0,-507.0,1123.0
-334.0,-517.0,1166.0
-306.0,-641.0,1197.0
-281.0,-714.0,1328.0
-324.0,-605.0,1083.0
-194.0,-741.0,1176.0
-135.0,-709.0,1096.0
-110.0,-678.0,976.0
98.0,-802.0,1177.0
124.0,-712.0,1050.0
147.0,-730.0,1038.0
221.0,-598.0,904.0
319.0,-641.0,1107.0
272.0,-607.0,977.0
179.0,-607.0,1020.0
286.0,-574.0,945.0
347.0,-504.0,944.0
394.0,-398.0,805.0
462.0,-447.0,918.0
288.0,-281.0,737.0
326.0,-235.0,679.0
311.0,-260.0,743.0
112.0,-27.0,444.0

-,-,-
441.0,-222.0,931.0
419.0,-187.0,923.0
436.0,-152.0,881.0
400.0,-145.0,907.0
509.0,-230.0,1001.0
425.0,-158.0,842.0
396.0,-85.0,777.0
348.0,-7.0,700.0
281.0,-9.0,724.0
175.0,16.0,621.0
102.0,104.0,591.0
34.0,65.0,678.0
-2.0,-19.0,672.0
17.0,79.0,765.0
-5.0,15.0,696.0
-113.0,52.0,673.0
-183.0,57.0,633.0
-143.0,-105.0,833.0
-237.0,48.0,616.0
-102.0,-176.0,837.0
-311.0,-224.0,888.0
-337.0,-349.0,1017.0
-145.0,-479.0,1048.0
-242.0,-473.0,1134.0
-255.0,-582.0,1007.0
-231.0,-665.0,1225.0
-137.0,-676.0,1189.0
-264.0,-675.0,1059.0
-88.0,-863.0,1315.0
-97.0,-769.0,1074.0
99.0,-899.0,1185.0
130.0,-867.0,1145.0
144.0,-821.0,1043.0
243.0,-901.0,1104.0
260.0,-747.0,921.0
333.0,-753.0,1004.0
396.0,-722.0,924.0
424.0,-620.0,877.0
492.0,-576.0,846.0
462.0,-500.0,763.0
415.0,-475.0,742.0
326.0,-366.0,689.0
347.0,-387.0,758.0
96.0,-243.0,552.0
33.0,-267.0,676.0
-106.0,-123.0,453.0

-,-,-
-350.0,44.0,853.0
-290.0,187.0,632.0
-224.0,109.0,635.0
-178.0,142.0,581.0
-79.0,77.0,602.0
-29.0,57.0,612.0
145.0,-85.0,648.0
219.0,-22.0,653.0
279.0,-144.0,723.0
313.0,-227.0,835.0
290.0,-145.0,653.0
436.0,-469.0,1049.0
206.0,-306.0,756.0
336.0,-570.0,1030.0
317.0,-516.0,824.0
249.0,-535.0,779.0
399.0,-682.0,960.0
339.0,-696.0,871.0
230.0,-765.0,824.0
311.0,-936.0,1104.0
212.0,-967.0,1104.0
171.0,-964.0,1095.0
20.0,-983.0,1097.0
-37.0,-1081.0,1294.0
-219.0,-1079.0,1318.0
-201.0,-951.0,1234.0
-185.0,-729.0,1075.0
-190.0,-620.0,1038.0
-358.0,-513.0,883.0
-428.0,-497.0,928.0
-487.0,-425.0,819.0
-404.0,-406.0,904.0
-376.0,-282.0,763.0
-229.0,-215.0,783.0
-239.0,-183.0,653.0
-187.0,-64.0,596.0
-126.0,-77.0,669.0
-7.0,-2.0,645.0
66.0,-48.0,665.0
187.0,-83.0,705.0
311.0,-82.0,689.0
498.0,13.0,592.0
728.0,-76.0,833.0

-,-,-
-141.0,32.0,832.0
-97.0,71.0,723.0
-89.0,23.0,678.0
30.0,-20.0,677.0
116.0,-101.0,689.0
169.0,-72.0,622.0
281.0,-137.0,662.0
301.0,-150.0,605.0
366.0,-197.0,738.0
400.0,-333.0,662.0
266.0,-414.0,807.0
345.0,-536.0,851.0
348.0,-456.0,753.0
187.0,-718.0,950.0
304.0,-1028.0,1230.0
339.0,-959.0,1179.0
96.0,-893.0,1045.0
38.0,-979.0,1159.0
37.0,-967.0,1168.0
-242.0,-1062.0,1298.0
-237.0,-967.0,1261.0
-188.0,-785.0,1157.0
-138.0,-689.0,1114.0
-215.0,-686.0,1116.0
-282.0,-548.0,974.0
-313.0,-582.0,996.0
-425.0,-500.0,949.0
-342.0,-363.0,867.0
-251.0,-378.0,885.0
-302.0,-297.0,773.0
-219.0,-286.0,843.0
-145.0,-197.0,733.0
-126.0,-218.0,789.0
-79.0,-70.0,675.0
-32.0,-61.0,685.0
-14.0,78.0,591.0
104.0,71.0,632.0
44.0,164.0,553.0
137.0,61.0,651.0
172.0,-35.0,866.0
295.0,90.0,620.0
502.0,-103.0,1010.0
468.0,-165.0,937.0

-,-,-
685.0,-297.0,876.0
499.0,-295.0,867.0
601.0,-248.0,750.0
503.0,-219.0,729.0
437.0,-189.0,734.0
210.0,-115.0,614.0
155.0,-55.0,592.0
-40.0,1.0,559.0
-70.0,17.0,608.0
-109.0,-34.0,655.0
-80.0,-49.0,731.0
-133.0,-47.0,717.0
-182.0,-138.0,709.0
-278.0,-60.0,569.0
-316.0,-244.0,832.0
-280.0,-336.0,843.0
-226.0,-298.0,833.0
-250.0,-431.0,1015.0
-210.0,-500.0,936.0
-268.0,-592.0,1085.0
-291.0,-573.0,871.0
-247.0,-715.0,1027.0
-249.0,-809.0,1165.0
-186.0,-822.0,1129.0
-243.0,-930.0,1208.0
-82.0,-984.0,1212.0
-36.0,-881.0,1057.0
12.0,-934.0,1088.0
-7.0,-869.0,961.0
66.0,-843.0,1017.0
113.0,-826.0,971.0
235.0,-766.0,921.0
243.0,-710.0,950.0
282.0,-635.0,900.0
333.0,-601.0,859.0
383.0,-492.0,772.0
489.0,-481.0,760.0
305.0,-358.0,569.0
404.0,-263.0,582.0
367.0,-225.0,571.0
231.0,-63.0,590.0
121.0,-130.0,699.0
-125.0,-9.0,527.0
-414.0,149.0,436.0

-,-,-
-331.0,96.0,837.0
-35.0,-41.0,981.0
-311.0,111.0,696.0
-220.0,61.0,761.0
-59.0,-8.0,875.0
-136.0,7.0,649.0
-97.0,-41.0,715.0
64.0,-150.0,688.0
104.0,-140.0,734.0
231.0,-238.0,792.0
374.0,-346.0,872.0
271.0,-181.0,672.0
274.0,-389.0,873.0
274.0,-528.0,889.0
189.0,-381.0,690.0
206.0,-515.0,856.0
142.0,-564.0,868.0
16.0,-745.0,991.0
70.0,-815.0,845.0
175.0,-961.0,1182.0
62.0,-1057.0,1237.0
98.0,-1006.0,1073.0
0.0,-1062.0,1129.0
-122.0,-960.0,1134.0
-96.0,-1067.0,1358.0
-234.0,-918.0,1135.0
-256.0,-707.0,1094.0
-115.0,-564.0,993.0
-188.0,-598.0,977.0
-360.0,-570.0,979.0
-361.0,-506.0,928.0
-417.0,-481.0,867.0
-332.0,-393.0,892.0
-363.0,-336.0,757.0
-381.0,-250.0,666.0
-210.0,-170.0,730.0
-132.0,-125.0,709.0
-172.0,-9.0,583.0
-7.0,-151.0,645.0
273.0,24.0,503.0
169.0,157.0,260.0
395.0,-47.0,575.0
454.0,-179.0,803.0
620.0,-290.0,987.0
743.0,-317.0,1227.0

-,-,-
