=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.29 23:21:22 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
167.0,-92.0,1199.0
121.0,-15.0,1161.0
46.0,39.0,1121.0
126.0,54.0,1100.0
110.0,78.0,1113.0
95.0,107.0,1046.0
83.0,188.0,854.0
116.0,174.0,929.0
124.0,173.0,1060.0
175.0,271.0,874.0
92.0,174.0,936.0
182.0,271.0,813.0
214.0,296.0,777.0
81.0,272.0,645.0
115.0,289.0,678.0
146.0,304.0,747.0
216.0,367.0,709.0
118.0,366.0,813.0
205.0,396.0,733.0
136.0,331.0,777.0

-,-,-
31.0,1.0,987.0
-26.0,-3.0,996.0
-95.0,-35.0,1001.0
-102.0,-50.0,1015.0
-58.0,-18.0,918.0
-56.0,-27.0,957.0
65.0,-49.0,1019.0
120.0,-77.0,1064.0
217.0,-94.0,1112.0
259.0,-122.0,1076.0
227.0,-120.0,1052.0
279.0,-153.0,1088.0
294.0,-104.0,943.0
299.0,-116.0,948.0
415.0,-112.0,965.0
426.0,-140.0,992.0
394.0,-145.0,1025.0
378.0,-91.0,1077.0
253.0,-103.0,1144.0
223.0,-66.0,1193.0
222.0,-17.0,1233.0
138.0,25.0,1200.0
100.0,53.0,1144.0
110.0,107.0,1118.0
121.0,108.0,1114.0
106.0,177.0,976.0
132.0,234.0,878.0
121.0,117.0,1043.0
165.0,225.0,898.0
101.0,211.0,958.0
198.0,279.0,805.0
135.0,229.0,834.0
183.0,313.0,736.0
134.0,323.0,675.0
190.0,330.0,609.0
199.0,369.0,588.0
117.0,413.0,662.0
220.0,460.0,670.0
158.0,400.0,688.0
185.0,586.0,785.0
295.0,523.0,840.0
202.0,455.0,916.0
128.0,604.0,817.0
234.0,413.0,912.0
222.0,419.0,714.0
226.0,492.0,632.0
179.0,446.0,571.0

-,-,-
50.0,-81.0,976.0
5.0,19.0,937.0
0.0,-29.0,961.0
-160.0,-92.0,1017.0
-40.0,-48.0,1011.0
32.0,-13.0,1035.0
89.0,-31.0,1067.0
185.0,45.0,895.0
160.0,-20.0,993.0
188.0,-25.0,932.0
205.0,-125.0,1009.0
396.0,-104.0,1054.0
385.0,-114.0,1099.0
411.0,-93.0,926.0
334.0,-132.0,968.0
416.0,-128.0,976.0
406.0,-122.0,945.0
314.0,-127.0,998.0
255.0,-100.0,977.0
153.0,-83.0,941.0
97.0,-97.0,955.0
138.0,-48.0,1025.0
119.0,-18.0,1133.0
228.0,-18.0,1342.0
139.0,-11.0,1256.0
134.0,-1.0,1344.0
120.0,26.0,1254.0
133.0,62.0,1187.0
217.0,134.0,1224.0
158.0,196.0,1027.0
176.0,209.0,913.0
240.0,189.0,1087.0
185.0,315.0,762.0
157.0,290.0,729.0
197.0,267.0,853.0
141.0,237.0,673.0
145.0,260.0,823.0
55.0,223.0,587.0
-50.0,318.0,461.0
33.0,493.0,606.0
143.0,396.0,724.0
195.0,453.0,630.0
138.0,516.0,535.0

-,-,-
-87.0,1.0,1011.0
-53.0,-78.0,1096.0
-52.0,-47.0,992.0
-252.0,-133.0,958.0
-249.0,-88.0,969.0
-83.0,-30.0,986.0
-60.0,-74.0,1080.0
3.0,-42.0,995.0
66.0,-59.0,999.0
150.0,-77.0,1062.0
172.0,-74.0,967.0
236.0,-83.0,1016.0
273.0,-107.0,956.0
326.0,-136.0,947.0
408.0,-166.0,1016.0
481.0,-149.0,1003.0
468.0,-135.0,990.0
336.0,-127.0,1007.0
222.0,-132.0,1069.0
204.0,-96.0,1177.0
166.0,-70.0,1208.0
141.0,-40.0,1208.0
49.0,4.0,1187.0
64.0,35.0,1174.0
106.0,-22.0,1241.0
-66.0,54.0,1049.0
64.0,204.0,901.0
171.0,110.0,1158.0
14.0,189.0,870.0
83.0,236.0,990.0
198.0,222.0,866.0
139.0,232.0,891.0
149.0,231.0,866.0
132.0,258.0,781.0
252.0,336.0,760.0
31.0,384.0,766.0
287.0,383.0,712.0
125.0,317.0,673.0
45.0,358.0,600.0
84.0,404.0,777.0
270.0,396.0,852.0
105.0,418.0,709.0
98.0,374.0,539.0
60.0,361.0,587.0

-,-,-
-40.0,56.0,1073.0
-24.0,-25.0,1066.0
9.0,1.0,1070.0
69.0,-62.0,1158.0
-8.0,-68.0,1037.0
-2.0,-45.0,1021.0
152.0,-22.0,1035.0
217.0,-11.0,1043.0
230.0,7.0,967.0
300.0,36.0,957.0
275.0,28.0,927.0
284.0,-5.0,936.0
300.0,-13.0,992.0
260.0,-16.0,922.0
269.0,-38.0,955.0
225.0,-26.0,943.0
283.0,-32.0,1043.0
237.0,-15.0,987.0
247.0,-12.0,1073.0
236.0,48.0,1060.0
211.0,-1.0,1109.0
142.0,60.0,1040.0
165.0,68.0,1089.0
136.0,103.0,1093.0
94.0,94.0,1179.0
58.0,88.0,1189.0
90.0,131.0,1174.0
99.0,168.0,1120.0
7.0,223.0,1003.0
90.0,224.0,998.0
28.0,249.0,969.0
140.0,329.0,934.0
172.0,277.0,1009.0
82.0,372.0,771.0
68.0,305.0,830.0
162.0,428.0,682.0
52.0,356.0,750.0
7.0,354.0,655.0
111.0,417.0,777.0
64.0,392.0,760.0
-4.0,534.0,566.0
49.0,408.0,715.0
6.0,479.0,563.0
42.0,452.0,675.0

-,-,-
-11.0,18.0,931.0
-39.0,-17.0,1017.0
-12.0,-50.0,1078.0
-32.0,-106.0,1113.0
-157.0,-75.0,968.0
-64.0,-38.0,1010.0
27.0,-63.0,1122.0
-20.0,-51.0,1109.0
107.0,-1.0,1028.0
109.0,10.0,1046.0
170.0,-45.0,1026.0
197.0,-33.0,1001.0
311.0,-42.0,1033.0
333.0,-42.0,977.0
358.0,-61.0,958.0
335.0,-54.0,926.0
334.0,-38.0,965.0
300.0,25.0,985.0
236.0,-13.0,1185.0
166.0,-39.0,1266.0
177.0,-43.0,1270.0
81.0,16.0,1108.0
74.0,75.0,1060.0
136.0,148.0,1026.0
151.0,201.0,1046.0
140.0,249.0,1024.0
203.0,311.0,950.0
249.0,234.0,1014.0
227.0,240.0,913.0
167.0,288.0,832.0
253.0,251.0,875.0
109.0,343.0,741.0
163.0,360.0,705.0
178.0,342.0,795.0
57.0,371.0,679.0
136.0,369.0,718.0
100.0,496.0,619.0
23.0,500.0,568.0
178.0,456.0,705.0
152.0,434.0,767.0
42.0,400.0,705.0
65.0,401.0,681.0
115.0,418.0,791.0

-,-,-
-174.0,-21.0,929.0
-118.0,-49.0,1020.0
-113.0,-104.0,1049.0
-149.0,-104.0,1002.0
-181.0,-65.0,918.0
-7.0,-10.0,971.0
-23.0,-59.0,1051.0
17.0,-69.0,1038.0
105.0,-80.0,1045.0
149.0,-98.0,1027.0
151.0,-92.0,1014.0
220.0,-111.0,972.0
288.0,-91.0,995.0
294.0,-57.0,961.0
243.0,-86.0,979.0
282.0,-81.0,1008.0
224.0,-92.0,944.0
234.0,-104.0,965.0
271.0,-62.0,952.0
212.0,-79.0,989.0
234.0,-17.0,1016.0
232.0,3.0,1101.0
231.0,0.0,1229.0
191.0,-23.0,1245.0
162.0,3.0,1251.0
145.0,27.0,1269.0
127.0,63.0,1189.0
146.0,135.0,1039.0
148.0,216.0,1078.0
160.0,121.0,1183.0
190.0,239.0,1016.0
56.0,304.0,814.0
172.0,220.0,1086.0
223.0,282.0,825.0
144.0,252.0,895.0
122.0,262.0,752.0
83.0,312.0,584.0
-59.0,259.0,761.0
-24.0,441.0,519.0
74.0,502.0,557.0
-26.0,497.0,569.0
40.0,505.0,586.0
100.0,444.0,705.0
5.0,450.0,650.0

-,-,-
