=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.30 10:11:48 =~=~=~=~=~=~=~=~=~=~=~=
        
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
500.0,152.0,956.0
595.0,162.0,1023.0
503.0,113.0,971.0
557.0,109.0,1025.0
534.0,182.0,901.0
547.0,174.0,912.0
466.0,201.0,841.0
386.0,232.0,838.0
327.0,204.0,639.0
250.0,239.0,609.0
153.0,263.0,632.0
-42.0,310.0,582.0
-163.0,293.0,565.0
-173.0,284.0,684.0
-296.0,302.0,607.0
-556.0,278.0,763.0
-556.0,281.0,846.0
-641.0,317.0,943.0
-608.0,269.0,965.0
-547.0,170.0,1078.0
-470.0,106.0,1048.0
-327.0,125.0,1007.0
-318.0,49.0,908.0
-243.0,52.0,813.0
-66.0,-65.0,975.0
62.0,-64.0,922.0
11.0,-98.0,839.0
291.0,-185.0,897.0
267.0,-173.0,875.0
385.0,-222.0,869.0
582.0,-280.0,907.0
592.0,-219.0,865.0
675.0,-284.0,1032.0
601.0,-336.0,1096.0
566.0,-482.0,1376.0
433.0,-495.0,1404.0
257.0,-470.0,1418.0
41.0,-368.0,1253.0
-78.0,-249.0,1115.0
-146.0,-175.0,1078.0
-475.0,-237.0,1067.0
-388.0,-172.0,1147.0
-273.0,-74.0,1083.0
-187.0,-54.0,1073.0
-168.0,-22.0,1014.0
-199.0,-2.0,906.0
-104.0,-22.0,917.0
-59.0,57.0,780.0
155.0,39.0,818.0
349.0,110.0,808.0
575.0,38.0,980.0
656.0,91.0,953.0
719.0,140.0,931.0
914.0,109.0,944.0
711.0,137.0,813.0
430.0,188.0,736.0
405.0,215.0,696.0

-,-,-
204.0,364.0,910.0
232.0,360.0,931.0
254.0,335.0,918.0
211.0,369.0,810.0
206.0,339.0,831.0
279.0,287.0,723.0
320.0,274.0,617.0
527.0,273.0,694.0
603.0,189.0,672.0
559.0,83.0,649.0
641.0,45.0,772.0
516.0,99.0,762.0
355.0,-34.0,856.0
171.0,-44.0,955.0
-167.0,-65.0,900.0
-326.0,-41.0,912.0
-393.0,-162.0,1057.0
-455.0,3.0,1007.0
-352.0,-132.0,1110.0
-278.0,-164.0,1228.0
-23.0,-133.0,1248.0
