=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.29 23:07:56 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
81.0,-374.0,666.0
-198.0,-668.0,921.0
-375.0,-644.0,1124.0
-539.0,-872.0,1205.0
-665.0,-618.0,1137.0
-614.0,-594.0,1127.0
-729.0,-654.0,1328.0
-584.0,-647.0,1268.0
-481.0,-352.0,1049.0
-520.0,-241.0,906.0
-566.0,-264.0,875.0
-505.0,-114.0,691.0
-589.0,-193.0,771.0
-564.0,-287.0,811.0
-499.0,-312.0,864.0
-326.0,-419.0,905.0
-146.0,-289.0,864.0
-178.0,-428.0,857.0
125.0,-445.0,909.0
275.0,-390.0,813.0
303.0,-436.0,759.0
372.0,-521.0,824.0
470.0,-616.0,884.0
575.0,-486.0,882.0
476.0,-582.0,1030.0
624.0,-600.0,1275.0
601.0,-570.0,1318.0
482.0,-606.0,1423.0
379.0,-530.0,1349.0
430.0,-350.0,1163.0
273.0,-305.0,1060.0
143.0,-209.0,963.0
130.0,-107.0,832.0
133.0,-281.0,857.0
-96.0,-14.0,448.0
-235.0,164.0,235.0
-269.0,-94.0,680.0
-341.0,75.0,743.0

-,-,-
-148.0,-7.0,1236.0
-167.0,22.0,864.0
-204.0,5.0,895.0
-302.0,-51.0,741.0
-270.0,-38.0,647.0
-298.0,-63.0,578.0
-142.0,12.0,607.0
-184.0,-89.0,516.0
-196.0,-164.0,748.0
-123.0,-235.0,638.0
-126.0,-137.0,790.0
-137.0,-295.0,910.0
-285.0,-664.0,1078.0
-308.0,-457.0,987.0
-58.0,-616.0,1075.0
28.0,-858.0,1264.0
363.0,-813.0,1246.0
242.0,-854.0,1152.0
277.0,-975.0,1201.0
377.0,-853.0,1065.0
286.0,-802.0,872.0
211.0,-774.0,837.0
215.0,-677.0,735.0
313.0,-703.0,812.0
274.0,-594.0,723.0
7.0,-667.0,732.0
-178.0,-578.0,727.0
-379.0,-536.0,785.0
-557.0,-485.0,757.0
-770.0,-412.0,734.0
-781.0,-297.0,715.0
-651.0,-321.0,841.0
-433.0,-292.0,918.0
-387.0,-275.0,910.0
-378.0,-336.0,972.0
-398.0,-342.0,1027.0
-365.0,-396.0,1067.0
-327.0,-372.0,1113.0

-,-,-
-343.0,-354.0,1068.0
-290.0,-358.0,952.0
-306.0,-372.0,995.0
-240.0,-260.0,893.0
-85.0,-323.0,1063.0
-33.0,-290.0,913.0
-35.0,-407.0,795.0
-39.0,-181.0,727.0
122.0,-178.0,625.0

-,-,-
-202.0,-51.0,776.0
-244.0,9.0,898.0
-187.0,24.0,908.0
-166.0,13.0,864.0
-235.0,-35.0,682.0
-302.0,78.0,556.0
-173.0,-43.0,636.0
-106.0,35.0,540.0
-251.0,100.0,480.0
-282.0,-289.0,849.0
-231.0,-30.0,577.0
-336.0,-334.0,800.0
-246.0,-394.0,862.0
-256.0,-434.0,979.0
-443.0,-605.0,1048.0
-298.0,-601.0,1168.0
-170.0,-804.0,1393.0
75.0,-751.0,1248.0
29.0,-759.0,1163.0
203.0,-896.0,1245.0
293.0,-773.0,1068.0
202.0,-805.0,1021.0
182.0,-756.0,923.0
170.0,-710.0,872.0
75.0,-718.0,862.0
42.0,-646.0,864.0
-41.0,-631.0,868.0
-165.0,-552.0,802.0
-355.0,-302.0,652.0
-430.0,-307.0,726.0
-685.0,-147.0,611.0
-874.0,-261.0,779.0
-672.0,-170.0,752.0
-583.0,-168.0,861.0
-537.0,-166.0,955.0
-406.0,-261.0,1144.0
-452.0,-222.0,1155.0
-401.0,-232.0,1149.0
-407.0,-184.0,1110.0
-339.0,-223.0,1091.0
-300.0,-223.0,1065.0
-355.0,-304.0,1015.0
-215.0,-221.0,933.0
21.0,-346.0,1027.0
112.0,-238.0,868.0
-16.0,-172.0,705.0
223.0,-255.0,807.0
-39.0,-268.0,825.0
-30.0,-105.0,687.0
88.0,-139.0,812.0

-,-,-
-110.0,45.0,932.0
-247.0,64.0,840.0
-206.0,-41.0,834.0
-311.0,58.0,592.0
-124.0,70.0,576.0
-66.0,50.0,474.0
-374.0,21.0,529.0
-283.0,-182.0,541.0
-249.0,-163.0,527.0
-264.0,-212.0,733.0
-345.0,-353.0,895.0
-507.0,-508.0,1058.0
-397.0,-544.0,1045.0
-376.0,-498.0,1028.0
-216.0,-760.0,1310.0
-132.0,-770.0,1292.0
49.0,-841.0,1329.0
133.0,-873.0,1345.0
221.0,-741.0,972.0
54.0,-766.0,877.0
-76.0,-822.0,862.0
17.0,-780.0,854.0
-10.0,-796.0,873.0
-46.0,-693.0,776.0
-90.0,-626.0,810.0
-262.0,-507.0,690.0
-538.0,-361.0,616.0
-731.0,-379.0,665.0
-743.0,-299.0,626.0
-982.0,-223.0,575.0
-847.0,-165.0,686.0
-652.0,-229.0,895.0
-532.0,-312.0,1035.0
-519.0,-280.0,1046.0
-525.0,-250.0,1051.0
-476.0,-303.0,1085.0
-452.0,-337.0,1102.0
-357.0,-373.0,1137.0
-400.0,-263.0,981.0
-242.0,-240.0,969.0
-130.0,-264.0,965.0
-232.0,-342.0,883.0
-98.0,-193.0,814.0
-53.0,-382.0,1001.0
-207.0,-174.0,645.0
-167.0,-257.0,773.0
163.0,-15.0,660.0
-12.0,-40.0,679.0
-34.0,-16.0,811.0
-157.0,-72.0,768.0
-42.0,-104.0,932.0
7.0,-44.0,928.0
-44.0,-42.0,993.0

-,-,-
-328.0,-67.0,882.0
-249.0,0.0,970.0
-194.0,-15.0,883.0
-260.0,-64.0,811.0
-400.0,153.0,475.0
-393.0,-110.0,726.0
-288.0,-87.0,682.0
-261.0,145.0,446.0
-247.0,-127.0,637.0
-229.0,-176.0,563.0
-224.0,-90.0,570.0
-314.0,-414.0,819.0
-425.0,-484.0,896.0
-477.0,-476.0,926.0
-414.0,-630.0,958.0
-344.0,-811.0,1206.0
-312.0,-779.0,1089.0
-138.0,-943.0,1209.0
-156.0,-969.0,1184.0
-140.0,-1025.0,1180.0
-70.0,-923.0,1013.0
-43.0,-866.0,868.0
-116.0,-835.0,792.0
-127.0,-729.0,712.0
-153.0,-679.0,707.0
-202.0,-596.0,619.0
-359.0,-459.0,531.0
-477.0,-457.0,561.0
-733.0,-257.0,413.0
-875.0,-273.0,542.0
-1059.0,-26.0,483.0
-1011.0,-147.0,787.0
-1152.0,-125.0,828.0
-896.0,-165.0,941.0
-790.0,-167.0,973.0
-685.0,-112.0,945.0
-616.0,-123.0,979.0
-562.0,-167.0,1029.0
-505.0,-146.0,996.0
-535.0,-169.0,932.0
-520.0,-209.0,947.0
-350.0,-213.0,883.0
-374.0,-273.0,794.0
-352.0,-195.0,627.0
-162.0,-328.0,736.0
-345.0,-246.0,662.0
117.0,-256.0,643.0
-172.0,-243.0,744.0
104.0,-83.0,693.0

-,-,-
-433.0,86.0,719.0
-274.0,135.0,776.0
-344.0,78.0,565.0
-396.0,75.0,448.0
-468.0,100.0,395.0
-356.0,-120.0,546.0
-500.0,-122.0,651.0
-549.0,-237.0,604.0
-525.0,-208.0,904.0
-581.0,-322.0,920.0
-625.0,-486.0,910.0
-479.0,-546.0,1236.0
-520.0,-505.0,946.0
-281.0,-762.0,1294.0
-228.0,-716.0,1230.0
32.0,-634.0,1106.0
-22.0,-665.0,977.0
-23.0,-747.0,981.0
120.0,-774.0,1103.0
-90.0,-740.0,917.0
41.0,-858.0,1035.0
19.0,-692.0,864.0
132.0,-668.0,920.0
-369.0,-635.0,746.0
-443.0,-390.0,659.0
-446.0,-319.0,694.0
-541.0,-82.0,613.0
-813.0,-137.0,731.0
-972.0,-57.0,774.0
-954.0,-109.0,956.0
-829.0,-128.0,1017.0
-666.0,-144.0,1104.0
-510.0,-123.0,1070.0
-442.0,-101.0,1231.0
-395.0,-220.0,1104.0
-431.0,-150.0,1161.0
-364.0,-185.0,1067.0
-291.0,-230.0,1014.0
-354.0,-213.0,920.0
-231.0,-196.0,891.0
-89.0,-299.0,803.0
-225.0,-224.0,569.0
118.0,-308.0,590.0
-95.0,-6.0,265.0
159.0,105.0,441.0

-,-,-
-135.0,333.0,851.0
-43.0,315.0,835.0
-40.0,273.0,752.0
-348.0,314.0,527.0
-347.0,311.0,403.0
-213.0,103.0,623.0
-146.0,140.0,564.0
-171.0,164.0,486.0
-270.0,139.0,483.0
-281.0,-344.0,953.0
-329.0,-310.0,958.0
-351.0,-404.0,996.0
-270.0,-943.0,1563.0
-165.0,-598.0,1136.0
-105.0,-577.0,997.0
71.0,-976.0,1301.0
257.0,-894.0,1128.0
536.0,-1013.0,1292.0
530.0,-855.0,1048.0
557.0,-851.0,933.0
458.0,-583.0,662.0
643.0,-768.0,781.0
446.0,-667.0,669.0
327.0,-837.0,725.0
193.0,-778.0,764.0
-127.0,-530.0,659.0
-520.0,-563.0,745.0
-925.0,-207.0,625.0
-849.0,-363.0,971.0
-673.0,-311.0,990.0
-570.0,-183.0,1008.0
-395.0,-212.0,1118.0
-242.0,-236.0,1272.0
-310.0,-276.0,1283.0
-333.0,-281.0,1288.0
-271.0,-361.0,1387.0
-111.0,-220.0,1289.0
68.0,-154.0,1030.0
-20.0,-99.0,935.0
210.0,32.0,721.0
239.0,-273.0,699.0

-,-,-
-126.0,266.0,842.0
-101.0,285.0,777.0
-113.0,286.0,776.0
-150.0,222.0,778.0
-204.0,293.0,559.0
-268.0,189.0,470.0
-241.0,118.0,611.0
-122.0,141.0,508.0
-146.0,-23.0,704.0
-200.0,28.0,642.0
-196.0,-52.0,813.0
-230.0,-280.0,918.0
-115.0,-446.0,1219.0
-73.0,-326.0,1156.0
-290.0,-465.0,1076.0
26.0,-927.0,1686.0
374.0,-681.0,1387.0
287.0,-651.0,1270.0
409.0,-635.0,1221.0
313.0,-532.0,964.0
197.0,-535.0,871.0
190.0,-622.0,916.0
249.0,-571.0,826.0
409.0,-633.0,883.0
406.0,-555.0,824.0
449.0,-544.0,862.0
285.0,-445.0,707.0
195.0,-499.0,754.0
-17.0,-315.0,632.0
-362.0,-507.0,817.0
-985.0,-537.0,849.0
-1155.0,-538.0,964.0
-729.0,-274.0,981.0
-406.0,-139.0,960.0
-218.0,-187.0,999.0
-170.0,-291.0,1130.0
-255.0,-345.0,1254.0
-319.0,-304.0,1260.0
-377.0,-299.0,1199.0
-288.0,-327.0,1253.0
-208.0,-247.0,1174.0
-52.0,-211.0,1084.0
-58.0,-23.0,808.0
-24.0,-239.0,950.0
95.0,-2.0,767.0
109.0,-100.0,803.0
49.0,-42.0,761.0
91.0,169.0,698.0
264.0,41.0,771.0
128.0,213.0,644.0
183.0,176.0,775.0

-,-,-
-184.0,199.0,917.0
-82.0,206.0,901.0
-148.0,223.0,885.0
-129.0,164.0,813.0
-203.0,174.0,586.0
-279.0,248.0,434.0
-290.0,153.0,552.0
-274.0,21.0,541.0
-233.0,120.0,444.0
-186.0,-63.0,656.0
-216.0,-132.0,804.0
-273.0,-294.0,908.0
-302.0,-456.0,1030.0
-201.0,-548.0,1193.0
-179.0,-676.0,1333.0
-36.0,-583.0,1222.0
-172.0,-605.0,1165.0
-54.0,-772.0,1229.0
83.0,-703.0,1143.0
157.0,-728.0,1110.0
186.0,-662.0,998.0
220.0,-680.0,928.0
144.0,-673.0,848.0
155.0,-626.0,752.0
215.0,-635.0,743.0
171.0,-621.0,739.0
21.0,-736.0,827.0
-55.0,-639.0,746.0
-11.0,-580.0,759.0
-205.0,-553.0,683.0
-489.0,-598.0,687.0
-646.0,-333.0,582.0
-894.0,-447.0,709.0
-1051.0,-410.0,833.0
-852.0,-395.0,991.0
-662.0,-434.0,1091.0
-500.0,-341.0,1078.0
-464.0,-438.0,1174.0
-343.0,-465.0,1118.0
-276.0,-415.0,1187.0
-305.0,-390.0,1054.0
-237.0,-442.0,1075.0
-172.0,-297.0,921.0
54.0,-321.0,901.0
-190.0,-264.0,812.0
12.0,-139.0,720.0
62.0,-106.0,753.0
-60.0,-93.0,762.0
-19.0,255.0,544.0
156.0,211.0,644.0

-,-,-
-240.0,229.0,761.0
-183.0,75.0,882.0
-263.0,22.0,766.0
-398.0,122.0,464.0
-393.0,209.0,284.0
-294.0,-91.0,473.0
-198.0,-42.0,457.0
-210.0,-235.0,458.0
-159.0,-344.0,759.0
-260.0,-457.0,792.0
-136.0,-609.0,1178.0
-58.0,-712.0,1187.0
-26.0,-776.0,1201.0
-35.0,-777.0,1114.0
44.0,-983.0,1353.0
114.0,-1031.0,1381.0
231.0,-926.0,1184.0
144.0,-805.0,903.0
163.0,-740.0,784.0
220.0,-716.0,816.0
308.0,-643.0,704.0
265.0,-760.0,788.0
227.0,-686.0,648.0
142.0,-748.0,763.0
81.0,-665.0,742.0
-153.0,-653.0,779.0
-503.0,-664.0,729.0
-730.0,-407.0,586.0
-919.0,-481.0,804.0
-758.0,-435.0,862.0
-641.0,-425.0,1053.0
-469.0,-440.0,1120.0
-482.0,-463.0,1136.0
-388.0,-443.0,1133.0
-424.0,-477.0,1096.0
-336.0,-449.0,1048.0
-236.0,-471.0,1024.0
-153.0,-354.0,867.0
44.0,-251.0,896.0
224.0,-349.0,920.0
134.0,-187.0,736.0
77.0,-14.0,585.0
223.0,-234.0,1009.0
81.0,-88.0,852.0
110.0,188.0,611.0
34.0,-25.0,721.0

-,-,-
-175.0,93.0,826.0
-198.0,92.0,901.0
-186.0,87.0,893.0
-160.0,27.0,901.0
-227.0,7.0,703.0
-339.0,182.0,355.0
-344.0,84.0,384.0
-207.0,-76.0,550.0
-241.0,-14.0,351.0
-323.0,-123.0,541.0
-287.0,-231.0,691.0
-292.0,-433.0,932.0
-268.0,-436.0,998.0
-124.0,-778.0,1317.0
-177.0,-722.0,1275.0
-91.0,-762.0,1315.0
-84.0,-769.0,1206.0
-58.0,-958.0,1291.0
32.0,-801.0,1051.0
100.0,-741.0,926.0
130.0,-770.0,904.0
155.0,-720.0,819.0
158.0,-747.0,839.0
206.0,-671.0,759.0
118.0,-728.0,790.0
38.0,-669.0,738.0
-91.0,-716.0,833.0
-330.0,-571.0,553.0
-526.0,-458.0,518.0
-702.0,-347.0,619.0
-844.0,-418.0,723.0
-859.0,-323.0,750.0
-900.0,-420.0,910.0
-629.0,-367.0,956.0
-559.0,-292.0,987.0
-434.0,-499.0,1164.0
-470.0,-486.0,1144.0
-487.0,-541.0,1154.0
-424.0,-442.0,1142.0
-407.0,-515.0,1106.0
-217.0,-346.0,987.0
-48.0,-300.0,971.0
-72.0,-317.0,894.0
-10.0,-213.0,823.0
25.0,-421.0,899.0
7.0,-105.0,645.0
106.0,-151.0,758.0

-,-,-
-281.0,136.0,824.0
-207.0,160.0,755.0
-190.0,67.0,749.0
-305.0,158.0,561.0
-311.0,106.0,526.0
-260.0,-53.0,678.0
-251.0,125.0,618.0
-355.0,-140.0,675.0
-425.0,-138.0,685.0
-368.0,-200.0,731.0
-278.0,-41.0,656.0
-306.0,-352.0,907.0
-130.0,-499.0,955.0
-64.0,-498.0,1176.0
-74.0,-739.0,1456.0
-135.0,-709.0,1216.0
-153.0,-872.0,1248.0
-8.0,-824.0,1169.0
168.0,-725.0,1065.0
136.0,-715.0,1009.0
123.0,-679.0,891.0
64.0,-723.0,883.0
50.0,-723.0,795.0
-1.0,-715.0,743.0
-154.0,-679.0,657.0
-279.0,-654.0,521.0
-378.0,-555.0,569.0
-465.0,-520.0,684.0
-802.0,-304.0,569.0
-861.0,-600.0,889.0
-870.0,-377.0,782.0
-770.0,-360.0,882.0
-644.0,-415.0,925.0
-595.0,-413.0,1003.0
-541.0,-479.0,1103.0
-569.0,-533.0,1124.0
-574.0,-499.0,1039.0
-543.0,-385.0,984.0
-468.0,-425.0,984.0
-470.0,-446.0,945.0
-343.0,-375.0,840.0
-225.0,-343.0,888.0
-144.0,-355.0,923.0
-83.0,-125.0,731.0
6.0,-260.0,816.0
145.0,-88.0,787.0
30.0,-122.0,775.0
37.0,-200.0,859.0
33.0,82.0,625.0
-88.0,162.0,590.0

-,-,-
-227.0,167.0,516.0
-291.0,57.0,956.0
-281.0,129.0,787.0
-374.0,72.0,620.0
-394.0,159.0,468.0
-368.0,102.0,502.0
-314.0,-38.0,619.0
-280.0,-21.0,399.0
-227.0,-52.0,560.0
-169.0,-202.0,645.0
-176.0,-241.0,713.0
-325.0,-584.0,1066.0
-144.0,-592.0,1029.0
-300.0,-595.0,1085.0
-270.0,-756.0,1124.0
-227.0,-719.0,979.0
-215.0,-892.0,1249.0
-239.0,-837.0,1104.0
-203.0,-1037.0,1338.0
-129.0,-1034.0,1226.0
-89.0,-928.0,1001.0
-68.0,-799.0,832.0
-36.0,-750.0,743.0
-2.0,-682.0,683.0
48.0,-646.0,690.0
-63.0,-677.0,673.0
-161.0,-645.0,630.0
-189.0,-571.0,672.0
-350.0,-480.0,664.0
-566.0,-433.0,667.0
-811.0,-338.0,584.0
-920.0,-334.0,697.0
-844.0,-445.0,958.0
-839.0,-338.0,897.0
-682.0,-186.0,849.0
-633.0,-204.0,932.0
-559.0,-230.0,1017.0
-574.0,-268.0,1050.0
-530.0,-299.0,1049.0
-547.0,-383.0,1164.0
-481.0,-262.0,947.0
-293.0,-223.0,1057.0
-18.0,-59.0,875.0
-173.0,-161.0,752.0
-25.0,4.0,824.0
-37.0,-45.0,781.0
-86.0,-95.0,762.0
21.0,108.0,531.0
-78.0,157.0,536.0
-154.0,57.0,591.0
-144.0,76.0,760.0

-,-,-
-339.0,58.0,828.0
-466.0,64.0,770.0
-398.0,191.0,650.0
-459.0,95.0,713.0
-490.0,-122.0,665.0
-356.0,-142.0,662.0
-298.0,-3.0,512.0
-231.0,-78.0,632.0
-83.0,-250.0,701.0
-122.0,-26.0,701.0
-43.0,-328.0,904.0
-232.0,-260.0,798.0
-262.0,-504.0,1032.0
-321.0,-641.0,1075.0
-337.0,-712.0,1220.0
-339.0,-812.0,1149.0
-249.0,-1135.0,1423.0
-56.0,-950.0,1252.0
-17.0,-849.0,1041.0
-32.0,-761.0,906.0
-3.0,-736.0,854.0
-57.0,-703.0,824.0
-67.0,-739.0,901.0
-126.0,-726.0,837.0
-213.0,-679.0,881.0
-313.0,-457.0,723.0
-440.0,-289.0,603.0
-609.0,-262.0,648.0
-748.0,-172.0,603.0
-729.0,-129.0,684.0
-893.0,-89.0,626.0
-754.0,-125.0,803.0
-629.0,-115.0,958.0
-508.0,-201.0,1131.0
-478.0,-116.0,1063.0
-408.0,-176.0,1133.0
-396.0,-183.0,1096.0
-375.0,-221.0,1113.0
-367.0,-281.0,1131.0
-322.0,-229.0,1054.0
-282.0,-308.0,1075.0
-244.0,-230.0,881.0
-237.0,-325.0,947.0
-127.0,-201.0,814.0
-108.0,-155.0,720.0
-245.0,-157.0,560.0
-46.0,141.0,499.0

-,-,-
-337.0,43.0,852.0
-333.0,27.0,720.0
-312.0,91.0,725.0
-290.0,-16.0,598.0
-402.0,121.0,448.0
-295.0,-54.0,613.0
-224.0,-207.0,595.0
-266.0,-221.0,639.0
-110.0,-266.0,716.0
-108.0,-209.0,803.0
-267.0,-397.0,916.0
-313.0,-583.0,1118.0
-366.0,-636.0,1065.0
-410.0,-672.0,1048.0
-244.0,-715.0,1137.0
-268.0,-852.0,1158.0
-217.0,-933.0,1228.0
-107.0,-852.0,1190.0
-110.0,-876.0,1211.0
20.0,-709.0,1048.0
5.0,-632.0,945.0
-11.0,-648.0,889.0
-35.0,-559.0,787.0
11.0,-439.0,700.0
3.0,-369.0,631.0
-74.0,-331.0,572.0
-463.0,-450.0,579.0
-663.0,-573.0,759.0
-857.0,-515.0,814.0
-823.0,-443.0,916.0
-770.0,-292.0,886.0
-674.0,-221.0,870.0
-508.0,-250.0,953.0
-427.0,-257.0,1035.0
-393.0,-264.0,1037.0
-386.0,-254.0,1017.0
-333.0,-308.0,1062.0
-241.0,-219.0,1011.0
-302.0,-209.0,998.0
-228.0,-372.0,1126.0
-193.0,-488.0,1180.0
-159.0,-397.0,1016.0
-45.0,-299.0,845.0
-20.0,-215.0,726.0
-87.0,-76.0,610.0
107.0,125.0,529.0
-90.0,-90.0,766.0
-104.0,-51.0,828.0
-89.0,-79.0,805.0
-2.0,29.0,875.0
-67.0,21.0,787.0
-11.0,64.0,833.0
-7.0,15.0,854.0
-41.0,20.0,939.0

-,-,-
-219.0,57.0,852.0
-273.0,20.0,718.0
-290.0,63.0,752.0
-271.0,-2.0,680.0
-425.0,45.0,462.0
-403.0,-131.0,729.0
-294.0,-209.0,737.0
-375.0,-158.0,555.0
-219.0,-304.0,750.0
-113.0,-268.0,671.0
-64.0,-368.0,843.0
-43.0,-448.0,898.0
-166.0,-607.0,1045.0
-104.0,-779.0,1171.0
-199.0,-677.0,922.0
-102.0,-1114.0,1449.0
83.0,-1066.0,1406.0
145.0,-1000.0,1287.0
69.0,-866.0,1021.0
-3.0,-843.0,862.0
75.0,-753.0,816.0
150.0,-752.0,782.0
103.0,-693.0,646.0
23.0,-758.0,743.0
-23.0,-700.0,683.0
-188.0,-702.0,688.0
-311.0,-534.0,634.0
-547.0,-452.0,600.0
-734.0,-381.0,564.0
-998.0,-403.0,631.0
-1042.0,-341.0,730.0
-927.0,-222.0,782.0
-685.0,-166.0,854.0
-617.0,-187.0,923.0
-590.0,-288.0,1065.0
-592.0,-282.0,1032.0
-533.0,-276.0,1004.0
-499.0,-276.0,979.0
-445.0,-346.0,1086.0
-348.0,-216.0,979.0
-198.0,-321.0,1083.0
-189.0,-284.0,987.0
-143.0,-333.0,939.0
-124.0,-218.0,800.0
-112.0,-106.0,642.0
15.0,-224.0,739.0
-58.0,84.0,458.0

-,-,-
-187.0,66.0,854.0
-285.0,-6.0,810.0
-377.0,52.0,691.0
-331.0,44.0,527.0
-362.0,109.0,356.0
-402.0,-4.0,436.0
-325.0,-214.0,540.0
-344.0,-173.0,582.0
-221.0,-333.0,703.0
-240.0,-269.0,643.0
-344.0,-711.0,958.0
-241.0,-674.0,1106.0
-239.0,-885.0,1157.0
-203.0,-684.0,961.0
-114.0,-1041.0,1355.0
153.0,-1004.0,1255.0
143.0,-987.0,1194.0
125.0,-971.0,1086.0
138.0,-854.0,909.0
53.0,-890.0,874.0
98.0,-799.0,798.0
127.0,-750.0,779.0
24.0,-754.0,772.0
-112.0,-702.0,794.0
-200.0,-581.0,767.0
-346.0,-447.0,698.0
-588.0,-278.0,574.0
-802.0,-345.0,611.0
-884.0,-293.0,539.0
-996.0,-112.0,419.0
-633.0,-147.0,706.0
-483.0,-237.0,866.0
-363.0,-345.0,1006.0
-344.0,-336.0,1065.0
-366.0,-355.0,1078.0
-403.0,-391.0,1107.0
-426.0,-456.0,1072.0
-388.0,-466.0,1081.0
-321.0,-445.0,1101.0
-209.0,-498.0,1112.0
-242.0,-300.0,872.0
-244.0,-355.0,882.0
-252.0,-331.0,797.0
-149.0,-233.0,723.0
-21.0,-9.0,584.0
-41.0,157.0,678.0
-5.0,160.0,670.0
-121.0,90.0,696.0
-41.0,153.0,715.0

-,-,-
-344.0,58.0,873.0
-262.0,111.0,883.0
-283.0,95.0,851.0
-314.0,-1.0,790.0
-376.0,104.0,520.0
-396.0,161.0,452.0
-247.0,-105.0,622.0
-202.0,65.0,565.0
-203.0,-166.0,713.0
-147.0,-206.0,766.0
-255.0,-155.0,758.0
-274.0,-436.0,910.0
-372.0,-406.0,916.0
-281.0,-592.0,1016.0
-159.0,-645.0,1189.0
-180.0,-701.0,1218.0
-211.0,-813.0,1221.0
-66.0,-859.0,1283.0
27.0,-806.0,1145.0
48.0,-675.0,950.0
-23.0,-728.0,864.0
-39.0,-700.0,790.0
0.0,-745.0,858.0
45.0,-681.0,802.0
14.0,-706.0,832.0
-37.0,-660.0,781.0
-173.0,-654.0,836.0
-422.0,-547.0,718.0
-653.0,-496.0,656.0
-886.0,-473.0,627.0
-933.0,-334.0,621.0
-805.0,-234.0,728.0
-557.0,-211.0,797.0
-429.0,-318.0,937.0
-385.0,-333.0,964.0
-400.0,-379.0,1051.0
-392.0,-413.0,1104.0
-385.0,-425.0,1153.0
-334.0,-424.0,1108.0
-313.0,-342.0,998.0
-302.0,-462.0,1054.0
-283.0,-335.0,873.0
-290.0,-336.0,864.0
-373.0,-395.0,808.0
-281.0,-293.0,788.0
-372.0,-336.0,704.0
-222.0,-127.0,702.0
-204.0,-176.0,852.0
-80.0,-63.0,692.0
50.0,32.0,771.0
29.0,60.0,724.0
84.0,10.0,882.0

-,-,-
-310.0,74.0,870.0
-120.0,38.0,1015.0
-241.0,39.0,927.0
-228.0,123.0,729.0
-283.0,109.0,582.0
-323.0,179.0,430.0
-331.0,-22.0,599.0
-282.0,46.0,331.0
-336.0,-53.0,590.0
-227.0,-232.0,618.0
-382.0,-70.0,484.0
-418.0,-464.0,841.0
-398.0,-496.0,839.0
-349.0,-603.0,1017.0
-339.0,-777.0,1137.0
-249.0,-1099.0,1479.0
-32.0,-966.0,1331.0
20.0,-1101.0,1370.0
62.0,-970.0,1121.0
14.0,-866.0,936.0
-35.0,-812.0,801.0
19.0,-779.0,762.0
-2.0,-817.0,824.0
9.0,-766.0,782.0
48.0,-720.0,790.0
-65.0,-671.0,750.0
-254.0,-468.0,671.0
-428.0,-382.0,701.0
-757.0,-313.0,588.0
-1115.0,-188.0,590.0
-1152.0,-157.0,695.0
-921.0,-76.0,806.0
-736.0,-101.0,931.0
-648.0,-156.0,986.0
-617.0,-208.0,1065.0
-566.0,-166.0,1065.0
-547.0,-190.0,993.0
-551.0,-203.0,995.0
-495.0,-163.0,920.0
-233.0,-466.0,1051.0
-159.0,-338.0,841.0
-46.0,-446.0,744.0

-,-,-
-31.0,94.0,837.0
38.0,57.0,882.0
-19.0,-119.0,962.0
339.0,-19.0,848.0
259.0,75.0,636.0
206.0,68.0,508.0
444.0,-37.0,556.0
321.0,-145.0,687.0
-42.0,-148.0,548.0
43.0,-227.0,755.0
80.0,-289.0,971.0
-50.0,-346.0,907.0
-327.0,-516.0,1177.0
-569.0,-638.0,1320.0
-430.0,-674.0,1522.0
-520.0,-390.0,1230.0
-456.0,-330.0,1096.0
-681.0,-392.0,1021.0
-626.0,-320.0,852.0
-764.0,-298.0,752.0
-613.0,-382.0,808.0
-387.0,-471.0,853.0
-170.0,-435.0,761.0
-147.0,-478.0,674.0
113.0,-633.0,810.0
310.0,-609.0,748.0
301.0,-794.0,932.0
595.0,-845.0,1035.0
655.0,-591.0,849.0
622.0,-871.0,1166.0
398.0,-659.0,909.0
239.0,-668.0,1044.0
144.0,-589.0,1005.0
206.0,-582.0,1147.0
346.0,-484.0,1136.0
354.0,-484.0,1075.0
342.0,-510.0,1083.0
397.0,-489.0,1073.0
314.0,-267.0,835.0
218.0,-363.0,878.0
78.0,-183.0,670.0
-119.0,-66.0,651.0
-299.0,-201.0,721.0
-390.0,-4.0,430.0
-545.0,-73.0,734.0
-325.0,74.0,650.0
-149.0,138.0,632.0
-80.0,247.0,750.0
-24.0,166.0,854.0
-38.0,85.0,933.0

-,-,-
162.0,-21.0,918.0
112.0,32.0,725.0
197.0,-64.0,823.0
175.0,-108.0,847.0
69.0,-65.0,579.0
242.0,-241.0,742.0
195.0,-248.0,710.0
142.0,-159.0,744.0
122.0,-297.0,777.0
90.0,-399.0,928.0
-173.0,-320.0,719.0
-161.0,-649.0,1168.0
-679.0,-845.0,1317.0
-789.0,-714.0,1216.0
-605.0,-580.0,1217.0
-525.0,-410.0,1027.0
-615.0,-580.0,1078.0
-535.0,-473.0,951.0
-512.0,-496.0,994.0
-551.0,-509.0,947.0
-553.0,-406.0,791.0
-443.0,-390.0,758.0
-377.0,-349.0,647.0
